date,province_state,country_region,cases,mortality
2020-03-28,,Papua New Guinea,1,0
2020-03-28,,Paraguay,56,3
2020-03-28,,Peru,671,16
2020-03-28,,Philippines,1075,68
2020-03-28,,Poland,1638,18
2020-03-28,,Portugal,5170,100
2020-03-28,,Qatar,590,1
2020-03-28,,Romania,1452,37
2020-03-28,,Russia,1264,4
2020-03-28,,Rwanda,60,0
2020-03-28,,Saint Lucia,3,0
2020-03-28,,Saint Vincent and the Grenadines,1,0
2020-03-28,,San Marino,224,22
2020-03-28,,Saudi Arabia,1203,4
2020-03-28,,Senegal,130,0
2020-03-28,,Serbia,659,10
2020-03-28,,Seychelles,8,0
2020-03-28,,Singapore,802,2
2020-03-28,,Slovakia,292,0
2020-03-28,,Slovenia,684,9
2020-03-28,,Somalia,3,0
2020-03-28,,South Africa,1187,1
2020-03-28,,Spain,73235,5982
2020-03-28,,Sri Lanka,113,1
2020-03-28,,Sudan,5,1
2020-03-28,,Suriname,8,0
2020-03-28,,Sweden,3447,105
2020-03-28,,Switzerland,14076,264
2020-03-28,,Taiwan*,283,2
2020-03-28,,Tanzania,14,0
2020-03-28,,Thailand,1245,6
2020-03-28,,Togo,25,1
2020-03-28,,Trinidad and Tobago,74,3
2020-03-28,,Tunisia,278,8
2020-03-28,,Turkey,7402,108
2020-03-28,,Uganda,30,0
2020-03-28,,Ukraine,356,9
2020-03-28,,United Arab Emirates,468,2
2020-03-28,Bermuda,United Kingdom,17,0
2020-03-28,Cayman Islands,United Kingdom,8,1
2020-03-28,Channel Islands,United Kingdom,97,1
2020-03-28,Gibraltar,United Kingdom,56,0
2020-03-28,Isle of Man,United Kingdom,32,0
2020-03-28,Montserrat,United Kingdom,5,0
2020-03-28,,United Kingdom,17089,1455
2020-03-28,,Uruguay,303,1
2020-03-28,,US,121465,2731
2020-03-28,,Uzbekistan,104,2
2020-03-28,,Venezuela,119,2
2020-03-28,,Vietnam,174,0
2020-03-28,,Zambia,28,0
2020-03-28,,Zimbabwe,7,1
2020-03-28,Diamond Princess,Canada,0,1
2020-03-28,,Dominica,11,0
2020-03-28,,Grenada,7,0
2020-03-28,,Mozambique,8,0
2020-03-28,,Syria,5,0
2020-03-28,,Timor-Leste,1,0
2020-03-28,,Belize,2,0
2020-03-28,,Laos,8,0
2020-03-28,,Libya,3,0
2020-03-28,,West Bank and Gaza,98,1
2020-03-28,,Guinea-Bissau,2,0
2020-03-28,,Mali,18,0
2020-03-28,,Saint Kitts and Nevis,2,0
2020-03-28,Northwest Territories,Canada,1,0
2020-03-28,Yukon,Canada,4,0
2020-03-28,,Kosovo,91,1
2020-03-28,,Burma,8,0
2020-03-28,Anguilla,United Kingdom,2,0
2020-03-28,British Virgin Islands,United Kingdom,2,0
2020-03-28,Turks and Caicos Islands,United Kingdom,4,0
2020-03-28,,MS Zaandam,2,0
2020-03-28,,Botswana,0,0
2020-03-28,,Burundi,0,0
2020-03-28,,Sierra Leone,0,0
2020-03-28,"Bonaire, Sint Eustatius and Saba",Netherlands,0,0
2020-03-28,,Malawi,0,0
2020-03-28,Falkland Islands (Malvinas),United Kingdom,0,0
2020-03-28,Saint Pierre and Miquelon,France,0,0
2020-03-28,,South Sudan,0,0
2020-03-28,,Western Sahara,0,0
2020-03-28,,Sao Tome and Principe,0,0
2020-03-28,,Yemen,0,0
2020-03-28,,Comoros,0,0
2020-03-28,,Tajikistan,0,0
2020-03-28,,Lesotho,0,0
2020-03-28,,Australia,3640,14
2020-03-28,,Canada,5576,61
2020-03-28,,China,81999,3299
2020-03-28,,Denmark,165,0
2020-03-28,Alabama,US,694,4
2020-03-28,Alaska,US,85,2
2020-03-28,American Samoa,US,0,0
2020-03-28,Arizona,US,773,15
2020-03-28,Arkansas,US,409,5
2020-03-28,California,US,5095,110
2020-03-28,Colorado,US,1740,31
2020-03-28,Connecticut,US,1524,33
2020-03-28,Delaware,US,214,5
2020-03-28,Diamond Princess,US,49,0
2020-03-28,District of Columbia,US,304,4
2020-03-28,Florida,US,3763,54
2020-03-28,Georgia,US,2366,69
2020-03-28,Grand Princess,US,103,3
2020-03-28,Guam,US,55,1
2020-03-28,Hawaii,US,149,0
2020-03-28,Idaho,US,234,4
2020-03-28,Illinois,US,3491,47
2020-03-28,Indiana,US,1233,31
2020-03-28,Iowa,US,298,3
2020-03-28,Kansas,US,266,4
2020-03-28,Kentucky,US,380,9
2020-03-28,Louisiana,US,3315,137
2020-03-28,Maine,US,211,1
2020-03-28,Maryland,US,995,5
2020-03-28,Massachusetts,US,4257,44
2020-03-28,Michigan,US,4650,111
2020-03-28,Minnesota,US,441,5
2020-03-28,Mississippi,US,663,13
2020-03-28,Missouri,US,836,10
2020-03-28,Montana,US,129,1
2020-03-28,Nebraska,US,96,2
2020-03-28,Nevada,US,626,10
2020-03-28,New Hampshire,US,187,2
2020-03-28,New Jersey,US,11124,140
2020-03-28,New Mexico,US,208,1
2020-03-28,New York,US,52410,1588
2020-03-28,North Carolina,US,1020,5
2020-03-28,North Dakota,US,94,1
2020-03-28,Northern Mariana Islands,US,0,0
2020-03-28,Ohio,US,1406,25
2020-03-28,Oklahoma,US,377,15
2020-03-28,Oregon,US,479,13
2020-03-28,Pennsylvania,US,2845,34
2020-03-28,Puerto Rico,US,100,3
2020-03-28,Rhode Island,US,239,2
2020-03-28,South Carolina,US,660,15
2020-03-28,South Dakota,US,68,1
2020-03-28,Tennessee,US,1511,7
2020-03-28,Texas,US,2455,30
2020-03-28,Utah,US,602,1
2020-03-28,Vermont,US,211,12
2020-03-28,Virgin Islands,US,22,0
2020-03-28,Virginia,US,740,13
2020-03-28,Washington,US,4030,188
2020-03-28,West Virginia,US,96,0
2020-03-28,Wisconsin,US,1055,17
2020-03-28,Wyoming,US,82,0
2020-03-29,,Afghanistan,120,4
2020-03-29,,Albania,212,10
2020-03-29,,Algeria,511,31
2020-03-29,,Andorra,334,6
2020-03-29,,Angola,7,2
2020-03-29,,Antigua and Barbuda,7,0
2020-03-29,,Argentina,745,19
2020-03-29,,Armenia,424,3
2020-03-29,Australian Capital Territory,Australia,77,0
2020-03-29,New South Wales,Australia,1791,8
2020-03-29,Northern Territory,Australia,15,0
2020-03-29,Queensland,Australia,656,2
2020-03-29,South Australia,Australia,299,0
2020-03-29,Tasmania,Australia,66,0
2020-03-29,Victoria,Australia,769,4
2020-03-29,Western Australia,Australia,311,2
2020-03-29,,Austria,8788,86
2020-03-29,,Azerbaijan,209,4
2020-03-29,,Bahamas,11,0
2020-03-29,,Bahrain,499,4
2020-03-29,,Bangladesh,48,5
2020-03-29,,Barbados,33,0
2020-03-29,,Belarus,94,0
2020-03-29,,Belgium,10836,431
2020-03-29,,Benin,6,0
2020-03-29,,Bhutan,4,0
2020-03-29,,Bolivia,81,1
2020-03-29,,Bosnia and Herzegovina,323,6
2020-03-29,,Brazil,4256,136
2020-03-29,,Brunei,126,1
2020-03-29,,Bulgaria,346,8
2020-03-29,,Burkina Faso,222,12
2020-03-29,,Cabo Verde,6,1
2020-03-29,,Cambodia,103,0
2020-03-29,,Cameroon,139,6
2020-03-29,Alberta,Canada,621,2
2020-03-29,British Columbia,Canada,884,17
2020-03-29,Grand Princess,Canada,13,0
2020-03-29,Manitoba,Canada,72,1
2020-03-29,New Brunswick,Canada,66,0
2020-03-29,Newfoundland and Labrador,Canada,135,0
2020-03-29,Nova Scotia,Canada,122,0
2020-03-29,Ontario,Canada,1355,21
2020-03-29,Prince Edward Island,Canada,11,0
2020-03-29,Quebec,Canada,2840,22
2020-03-29,Saskatchewan,Canada,156,0
2020-03-29,,Central African Republic,3,0
2020-03-29,,Chad,3,0
2020-03-29,,Chile,2139,7
2020-03-29,Anhui,China,990,6
2020-03-29,Beijing,China,577,8
2020-03-29,Chongqing,China,579,6
2020-03-29,Fujian,China,338,1
2020-03-29,Gansu,China,138,2
2020-03-29,Guangdong,China,1475,8
2020-03-29,Guangxi,China,254,2
2020-03-29,Guizhou,China,146,2
2020-03-29,Hainan,China,168,6
2020-03-29,Hebei,China,319,6
2020-03-29,Heilongjiang,China,484,13
2020-03-29,Henan,China,1276,22
2020-03-29,Hong Kong,China,641,4
2020-03-29,Hubei,China,67801,3182
2020-03-29,Hunan,China,1018,4
2020-03-29,Inner Mongolia,China,95,1
2020-03-29,Jiangsu,China,644,0
2020-03-29,Jiangxi,China,937,1
2020-03-29,Jilin,China,98,1
2020-03-29,Liaoning,China,134,2
2020-03-29,Macau,China,37,0
2020-03-29,Ningxia,China,75,0
2020-03-29,Qinghai,China,18,0
2020-03-29,Shaanxi,China,253,3
2020-03-29,Shandong,China,772,7
2020-03-29,Shanghai,China,492,5
2020-03-29,Shanxi,China,136,0
2020-03-29,Sichuan,China,550,3
2020-03-29,Tianjin,China,166,3
2020-03-29,Tibet,China,1,0
2020-03-29,Xinjiang,China,76,3
2020-03-29,Yunnan,China,180,2
2020-03-29,Zhejiang,China,1254,1
2020-03-29,,Colombia,702,10
2020-03-29,,Congo (Brazzaville),19,0
2020-03-29,,Congo (Kinshasa),65,6
2020-03-29,,Costa Rica,314,2
2020-03-29,,Cote d'Ivoire,165,1
2020-03-29,,Croatia,713,6
2020-03-29,,Diamond Princess,712,10
2020-03-29,,Cuba,139,3
2020-03-29,,Cyprus,214,5
2020-03-29,,Czechia,2817,16
2020-03-29,Faroe Islands,Denmark,159,0
2020-03-29,Greenland,Denmark,10,0
2020-03-29,,Denmark,2395,72
2020-03-29,,Djibouti,18,0
2020-03-29,,Dominican Republic,859,39
2020-03-29,,Ecuador,1924,58
2020-03-29,,Egypt,609,40
2020-03-29,,El Salvador,24,0
2020-03-29,,Equatorial Guinea,12,0
2020-03-29,,Eritrea,12,0
2020-03-29,,Estonia,679,3
2020-03-29,,Eswatini,9,0
2020-03-29,,Ethiopia,21,0
2020-03-29,,Fiji,5,0
2020-03-29,,Finland,1240,11
2020-03-29,French Guiana,France,28,0
2020-03-29,French Polynesia,France,30,0
2020-03-29,Guadeloupe,France,106,4
2020-03-29,Mayotte,France,63,0
2020-03-29,New Caledonia,France,15,0
2020-03-29,Reunion,France,183,0
2020-03-29,Saint Barthelemy,France,5,0
2020-03-29,St Martin,France,11,0
2020-03-29,Martinique,France,93,1
2020-03-29,,France,40174,2606
2020-03-29,,Gabon,7,1
2020-03-29,,Gambia,4,1
2020-03-29,,Georgia,91,0
2020-03-29,,Germany,62095,533
2020-03-29,,Ghana,152,5
2020-03-29,,Greece,1156,38
2020-03-29,,Guatemala,34,1
2020-03-29,,Guinea,16,0
2020-03-29,,Guyana,8,1
2020-03-29,,Haiti,15,0
2020-03-29,,Holy See,6,0
2020-03-29,,Honduras,110,3
2020-03-29,,Hungary,408,13
2020-03-29,,Iceland,1020,2
2020-03-29,,India,1024,27
2020-03-29,,Indonesia,1285,114
2020-03-29,,Iran,38309,2640
2020-03-29,,Iraq,547,42
2020-03-29,,Ireland,2615,46
2020-03-29,,Israel,4247,15
2020-03-29,,Italy,97689,10779
2020-03-29,,Jamaica,32,1
2020-03-29,,Japan,1866,54
2020-03-29,,Jordan,259,3
2020-03-29,,Kazakhstan,284,1
2020-03-29,,Kenya,42,1
2020-03-29,,"Korea, South",9583,152
2020-03-29,,Kuwait,255,0
2020-03-29,,Kyrgyzstan,84,0
2020-03-29,,Latvia,347,0
2020-03-29,,Lebanon,438,10
2020-03-29,,Liberia,3,0
2020-03-29,,Liechtenstein,56,0
2020-03-29,,Lithuania,460,7
2020-03-29,,Luxembourg,1950,21
2020-03-29,,Madagascar,39,0
2020-03-29,,Malaysia,2470,35
2020-03-29,,Maldives,17,0
2020-03-29,,Malta,151,0
2020-03-29,,Mauritania,5,0
2020-03-29,,Mauritius,107,3
2020-03-29,,Mexico,993,20
2020-03-29,,Moldova,263,2
2020-03-29,,Monaco,46,1
2020-03-29,,Mongolia,12,0
2020-03-29,,Montenegro,85,1
2020-03-29,,Morocco,479,26
2020-03-29,,Namibia,11,0
2020-03-29,,Nepal,5,0
2020-03-29,Aruba,Netherlands,50,0
2020-03-29,Curacao,Netherlands,8,1
2020-03-29,Sint Maarten,Netherlands,6,0
2020-03-29,,Netherlands,10866,771
2020-03-29,,New Zealand,514,1
2020-03-29,,Nicaragua,4,1
2020-03-29,,Niger,18,1
2020-03-29,,Nigeria,111,1
2020-03-29,,North Macedonia,259,6
2020-03-29,,Norway,4284,25
2020-03-29,,Oman,167,0
2020-03-29,,Pakistan,1597,14
2020-03-29,,Panama,901,17
2020-03-29,,Papua New Guinea,1,0
2020-03-29,,Paraguay,59,3
2020-03-29,,Peru,852,18
2020-03-29,,Philippines,1418,71
2020-03-29,,Poland,1862,22
2020-03-29,,Portugal,5962,119
2020-03-29,,Qatar,634,1
2020-03-29,,Romania,1815,43
2020-03-29,,Russia,1534,8
2020-03-29,,Rwanda,70,0
2020-03-29,,Saint Lucia,9,0
2020-03-29,,Saint Vincent and the Grenadines,1,0
2020-03-29,,San Marino,224,22
2020-03-29,,Saudi Arabia,1299,8
2020-03-29,,Senegal,142,0
2020-03-29,,Serbia,741,13
2020-03-29,,Seychelles,8,0
2020-03-29,,Singapore,844,3
2020-03-29,,Slovakia,314,0
2020-03-29,,Slovenia,730,11
2020-03-29,,Somalia,3,0
2020-03-29,,South Africa,1280,2
2020-03-29,,Spain,80110,6803
2020-03-29,,Sri Lanka,117,1
2020-03-29,,Sudan,6,1
2020-03-29,,Suriname,8,0
2020-03-29,,Sweden,3700,110
2020-03-29,,Switzerland,14829,300
2020-03-29,,Taiwan*,298,2
2020-03-29,,Tanzania,14,0
2020-03-29,,Thailand,1388,7
2020-03-29,,Togo,25,1
2020-03-29,,Trinidad and Tobago,78,3
2020-03-29,,Tunisia,312,8
2020-03-29,,Turkey,9217,131
2020-03-29,,Uganda,33,0
2020-03-29,,Ukraine,475,10
2020-03-29,,United Arab Emirates,570,3
2020-03-29,Bermuda,United Kingdom,22,0
2020-03-29,Cayman Islands,United Kingdom,8,1
2020-03-29,Channel Islands,United Kingdom,108,2
2020-03-29,Gibraltar,United Kingdom,65,0
2020-03-29,Isle of Man,United Kingdom,42,0
2020-03-29,Montserrat,United Kingdom,5,0
2020-03-29,,United Kingdom,19522,1669
2020-03-29,,Uruguay,309,1
2020-03-29,,US,140909,3420
2020-03-29,,Uzbekistan,144,2
2020-03-29,,Venezuela,119,2
2020-03-29,,Vietnam,188,0
2020-03-29,,Zambia,29,0
2020-03-29,,Zimbabwe,7,1
2020-03-29,Diamond Princess,Canada,0,1
2020-03-29,,Dominica,11,0
2020-03-29,,Grenada,9,0
2020-03-29,,Mozambique,8,0
2020-03-29,,Syria,9,1
2020-03-29,,Timor-Leste,1,0
2020-03-29,,Belize,2,0
2020-03-29,,Laos,8,0
2020-03-29,,Libya,8,0
2020-03-29,,West Bank and Gaza,109,1
2020-03-29,,Guinea-Bissau,2,0
2020-03-29,,Mali,18,1
2020-03-29,,Saint Kitts and Nevis,2,0
2020-03-29,Northwest Territories,Canada,1,0
2020-03-29,Yukon,Canada,4,0
2020-03-29,,Kosovo,94,1
2020-03-29,,Burma,10,0
2020-03-29,Anguilla,United Kingdom,2,0
2020-03-29,British Virgin Islands,United Kingdom,2,0
2020-03-29,Turks and Caicos Islands,United Kingdom,4,0
2020-03-29,,MS Zaandam,2,0
2020-03-29,,Botswana,0,0
2020-03-29,,Burundi,0,0
2020-03-29,,Sierra Leone,0,0
2020-03-29,"Bonaire, Sint Eustatius and Saba",Netherlands,0,0
2020-03-29,,Malawi,0,0
2020-03-29,Falkland Islands (Malvinas),United Kingdom,0,0
2020-03-29,Saint Pierre and Miquelon,France,0,0
2020-03-29,,South Sudan,0,0
2020-03-29,,Western Sahara,0,0
2020-03-29,,Sao Tome and Principe,0,0
2020-03-29,,Yemen,0,0
2020-03-29,,Comoros,0,0
2020-03-29,,Tajikistan,0,0
2020-03-29,,Lesotho,0,0
2020-03-29,,Australia,3984,16
2020-03-29,,Canada,6280,64
2020-03-29,,China,82122,3304
2020-03-29,,Denmark,169,0
2020-03-29,Alabama,US,825,10
2020-03-29,Alaska,US,102,2
2020-03-29,American Samoa,US,0,0
2020-03-29,Arizona,US,919,17
2020-03-29,Arkansas,US,426,6
2020-03-29,California,US,5852,124
2020-03-29,Colorado,US,2307,47
2020-03-29,Connecticut,US,1993,34
2020-03-29,Delaware,US,232,6
2020-03-29,Diamond Princess,US,49,0
2020-03-29,District of Columbia,US,342,5
2020-03-29,Florida,US,4246,56
2020-03-29,Georgia,US,2651,80
2020-03-29,Grand Princess,US,103,3
2020-03-29,Guam,US,56,1
2020-03-29,Hawaii,US,149,0
2020-03-29,Idaho,US,281,5
2020-03-29,Illinois,US,4596,66
2020-03-29,Indiana,US,1513,32
2020-03-29,Iowa,US,336,4
2020-03-29,Kansas,US,330,7
2020-03-29,Kentucky,US,438,9
2020-03-29,Louisiana,US,3540,151
2020-03-29,Maine,US,253,3
2020-03-29,Maryland,US,1239,10
2020-03-29,Massachusetts,US,4955,48
2020-03-29,Michigan,US,5488,132
2020-03-29,Minnesota,US,503,9
2020-03-29,Mississippi,US,759,14
2020-03-29,Missouri,US,915,13
2020-03-29,Montana,US,154,1
2020-03-29,Nebraska,US,108,2
2020-03-29,Nevada,US,920,15
2020-03-29,New Hampshire,US,214,2
2020-03-29,New Jersey,US,13386,161
2020-03-29,New Mexico,US,237,2
2020-03-29,New York,US,59648,2016
2020-03-29,North Carolina,US,1191,7
2020-03-29,North Dakota,US,98,1
2020-03-29,Northern Mariana Islands,US,0,0
2020-03-29,Ohio,US,1653,29
2020-03-29,Oklahoma,US,429,16
2020-03-29,Oregon,US,548,13
2020-03-29,Pennsylvania,US,3432,41
2020-03-29,Puerto Rico,US,127,3
2020-03-29,Rhode Island,US,294,3
2020-03-29,South Carolina,US,774,16
2020-03-29,South Dakota,US,90,1
2020-03-29,Tennessee,US,1720,8
2020-03-29,Texas,US,2792,37
2020-03-29,Utah,US,720,2
2020-03-29,Vermont,US,235,12
2020-03-29,Virgin Islands,US,23,0
2020-03-29,Virginia,US,890,20
2020-03-29,Washington,US,4465,198
2020-03-29,West Virginia,US,113,0
2020-03-29,Wisconsin,US,1164,18
2020-03-29,Wyoming,US,86,0
2020-03-30,,Afghanistan,170,4
2020-03-30,,Albania,223,11
2020-03-30,,Algeria,584,35
2020-03-30,,Andorra,370,8
2020-03-30,,Angola,7,2
2020-03-30,,Antigua and Barbuda,7,0
2020-03-30,,Argentina,820,23
2020-03-30,,Armenia,482,3
2020-03-30,Australian Capital Territory,Australia,78,1
2020-03-30,New South Wales,Australia,2032,8
2020-03-30,Northern Territory,Australia,15,0
2020-03-30,Queensland,Australia,689,2
2020-03-30,South Australia,Australia,305,0
2020-03-30,Tasmania,Australia,66,0
2020-03-30,Victoria,Australia,821,4
2020-03-30,Western Australia,Australia,355,2
2020-03-30,,Austria,9618,108
2020-03-30,,Azerbaijan,273,4
2020-03-30,,Bahamas,14,0
2020-03-30,,Bahrain,515,4
2020-03-30,,Bangladesh,49,5
2020-03-30,,Barbados,33,0
2020-03-30,,Belarus,152,0
2020-03-30,,Belgium,11899,513
2020-03-30,,Benin,6,0
2020-03-30,,Bhutan,4,0
2020-03-30,,Bolivia,97,4
2020-03-30,,Bosnia and Herzegovina,368,10
2020-03-30,,Brazil,4579,159
2020-03-30,,Brunei,127,1
2020-03-30,,Bulgaria,359,8
2020-03-30,,Burkina Faso,246,12
2020-03-30,,Cabo Verde,6,1
2020-03-30,,Cambodia,107,0
2020-03-30,,Cameroon,139,6
2020-03-30,Alberta,Canada,661,3
2020-03-30,British Columbia,Canada,970,19
2020-03-30,Grand Princess,Canada,13,0
2020-03-30,Manitoba,Canada,96,1
2020-03-30,New Brunswick,Canada,68,0
2020-03-30,Newfoundland and Labrador,Canada,148,1
2020-03-30,Nova Scotia,Canada,127,0
2020-03-30,Ontario,Canada,1706,31
2020-03-30,Prince Edward Island,Canada,18,0
2020-03-30,Quebec,Canada,3430,22
2020-03-30,Saskatchewan,Canada,156,2
2020-03-30,,Central African Republic,3,0
2020-03-30,,Chad,5,0
2020-03-30,,Chile,2449,8
2020-03-30,Anhui,China,990,6
2020-03-30,Beijing,China,577,8
2020-03-30,Chongqing,China,579,6
2020-03-30,Fujian,China,340,1
2020-03-30,Gansu,China,138,2
2020-03-30,Guangdong,China,1484,8
2020-03-30,Guangxi,China,254,2
2020-03-30,Guizhou,China,146,2
2020-03-30,Hainan,China,168,6
2020-03-30,Hebei,China,321,6
2020-03-30,Heilongjiang,China,484,13
2020-03-30,Henan,China,1276,22
2020-03-30,Hong Kong,China,682,4
2020-03-30,Hubei,China,67801,3186
2020-03-30,Hunan,China,1018,4
2020-03-30,Inner Mongolia,China,97,1
2020-03-30,Jiangsu,China,645,0
2020-03-30,Jiangxi,China,937,1
2020-03-30,Jilin,China,98,1
2020-03-30,Liaoning,China,136,2
2020-03-30,Macau,China,38,0
2020-03-30,Ningxia,China,75,0
2020-03-30,Qinghai,China,18,0
2020-03-30,Shaanxi,China,253,3
2020-03-30,Shandong,China,773,7
2020-03-30,Shanghai,China,498,5
2020-03-30,Shanxi,China,136,0
2020-03-30,Sichuan,China,550,3
2020-03-30,Tianjin,China,174,3
2020-03-30,Tibet,China,1,0
2020-03-30,Xinjiang,China,76,3
2020-03-30,Yunnan,China,180,2
2020-03-30,Zhejiang,China,1255,1
2020-03-30,,Colombia,798,12
2020-03-30,,Congo (Brazzaville),19,0
2020-03-30,,Congo (Kinshasa),81,8
2020-03-30,,Costa Rica,330,2
2020-03-30,,Cote d'Ivoire,168,1
2020-03-30,,Croatia,790,6
2020-03-30,,Diamond Princess,712,10
2020-03-30,,Cuba,170,4
2020-03-30,,Cyprus,230,7
2020-03-30,,Czechia,3001,23
2020-03-30,Faroe Islands,Denmark,168,0
2020-03-30,Greenland,Denmark,10,0
2020-03-30,,Denmark,2577,77
2020-03-30,,Djibouti,18,0
2020-03-30,,Dominican Republic,901,42
2020-03-30,,Ecuador,1962,60
2020-03-30,,Egypt,656,41
2020-03-30,,El Salvador,30,0
2020-03-30,,Equatorial Guinea,12,0
2020-03-30,,Eritrea,12,0
2020-03-30,,Estonia,715,3
2020-03-30,,Eswatini,9,0
2020-03-30,,Ethiopia,23,0
2020-03-30,,Fiji,5,0
2020-03-30,,Finland,1352,13
2020-03-30,French Guiana,France,43,0
2020-03-30,French Polynesia,France,36,0
2020-03-30,Guadeloupe,France,106,4
2020-03-30,Mayotte,France,82,0
2020-03-30,New Caledonia,France,15,0
2020-03-30,Reunion,France,224,0
2020-03-30,Saint Barthelemy,France,6,0
2020-03-30,St Martin,France,15,1
2020-03-30,Martinique,France,93,1
2020-03-30,,France,44550,3024
2020-03-30,,Gabon,7,1
2020-03-30,,Gambia,4,1
2020-03-30,,Georgia,103,0
2020-03-30,,Germany,66885,645
2020-03-30,,Ghana,152,5
2020-03-30,,Greece,1212,43
2020-03-30,,Guatemala,36,1
2020-03-30,,Guinea,22,0
2020-03-30,,Guyana,8,1
2020-03-30,,Haiti,15,0
2020-03-30,,Holy See,6,0
2020-03-30,,Honduras,139,7
2020-03-30,,Hungary,447,15
2020-03-30,,Iceland,1086,2
2020-03-30,,India,1251,32
2020-03-30,,Indonesia,1414,122
2020-03-30,,Iran,41495,2757
2020-03-30,,Iraq,630,46
2020-03-30,,Ireland,2910,54
2020-03-30,,Israel,4695,16
2020-03-30,,Italy,101739,11591
2020-03-30,,Jamaica,36,1
2020-03-30,,Japan,1866,54
2020-03-30,,Jordan,268,5
2020-03-30,,Kazakhstan,302,1
2020-03-30,,Kenya,50,1
2020-03-30,,"Korea, South",9661,158
2020-03-30,,Kuwait,266,0
2020-03-30,,Kyrgyzstan,94,0
2020-03-30,,Latvia,376,0
2020-03-30,,Lebanon,446,11
2020-03-30,,Liberia,3,0
2020-03-30,,Liechtenstein,62,0
2020-03-30,,Lithuania,491,7
2020-03-30,,Luxembourg,1988,22
2020-03-30,,Madagascar,43,0
2020-03-30,,Malaysia,2626,37
2020-03-30,,Maldives,17,0
2020-03-30,,Malta,156,0
2020-03-30,,Mauritania,5,1
2020-03-30,,Mauritius,128,3
2020-03-30,,Mexico,1094,28
2020-03-30,,Moldova,298,2
2020-03-30,,Monaco,49,1
2020-03-30,,Mongolia,12,0
2020-03-30,,Montenegro,91,1
2020-03-30,,Morocco,556,33
2020-03-30,,Namibia,11,0
2020-03-30,,Nepal,5,0
2020-03-30,Aruba,Netherlands,50,0
2020-03-30,Curacao,Netherlands,11,1
2020-03-30,Sint Maarten,Netherlands,6,0
2020-03-30,,Netherlands,11750,864
2020-03-30,,New Zealand,589,1
2020-03-30,,Nicaragua,4,1
2020-03-30,,Niger,27,3
2020-03-30,,Nigeria,131,2
2020-03-30,,North Macedonia,285,7
2020-03-30,,Norway,4445,32
2020-03-30,,Oman,179,0
2020-03-30,,Pakistan,1717,21
2020-03-30,,Panama,989,24
2020-03-30,,Papua New Guinea,1,0
2020-03-30,,Paraguay,64,3
2020-03-30,,Peru,950,24
2020-03-30,,Philippines,1546,78
2020-03-30,,Poland,2055,31
2020-03-30,,Portugal,6408,140
2020-03-30,,Qatar,693,1
2020-03-30,,Romania,2109,65
2020-03-30,,Russia,1836,9
2020-03-30,,Rwanda,70,0
2020-03-30,,Saint Lucia,9,0
2020-03-30,,Saint Vincent and the Grenadines,1,0
2020-03-30,,San Marino,230,25
2020-03-30,,Saudi Arabia,1453,8
2020-03-30,,Senegal,162,0
2020-03-30,,Serbia,785,16
2020-03-30,,Seychelles,8,0
2020-03-30,,Singapore,879,3
2020-03-30,,Slovakia,336,0
2020-03-30,,Slovenia,756,11
2020-03-30,,Somalia,3,0
2020-03-30,,South Africa,1326,3
2020-03-30,,Spain,87956,7716
2020-03-30,,Sri Lanka,122,2
2020-03-30,,Sudan,6,2
2020-03-30,,Suriname,8,0
2020-03-30,,Sweden,4028,146
2020-03-30,,Switzerland,15922,359
2020-03-30,,Taiwan*,306,5
2020-03-30,,Tanzania,19,0
2020-03-30,,Thailand,1524,9
2020-03-30,,Togo,30,1
2020-03-30,,Trinidad and Tobago,82,3
2020-03-30,,Tunisia,312,8
2020-03-30,,Turkey,10827,168
2020-03-30,,Uganda,33,0
2020-03-30,,Ukraine,548,13
2020-03-30,,United Arab Emirates,611,5
2020-03-30,Bermuda,United Kingdom,27,0
2020-03-30,Cayman Islands,United Kingdom,12,1
2020-03-30,Channel Islands,United Kingdom,141,2
2020-03-30,Gibraltar,United Kingdom,69,0
2020-03-30,Isle of Man,United Kingdom,49,0
2020-03-30,Montserrat,United Kingdom,5,0
2020-03-30,,United Kingdom,22141,2043
2020-03-30,,Uruguay,320,1
2020-03-30,,US,161831,4192
2020-03-30,,Uzbekistan,149,2
2020-03-30,,Venezuela,135,3
2020-03-30,,Vietnam,203,0
2020-03-30,,Zambia,35,0
2020-03-30,,Zimbabwe,7,1
2020-03-30,Diamond Princess,Canada,0,1
2020-03-30,,Dominica,11,0
2020-03-30,,Grenada,9,0
2020-03-30,,Mozambique,8,0
2020-03-30,,Syria,10,2
2020-03-30,,Timor-Leste,1,0
2020-03-30,,Belize,3,0
2020-03-30,,Laos,8,0
2020-03-30,,Libya,8,0
2020-03-30,,West Bank and Gaza,116,1
2020-03-30,,Guinea-Bissau,8,0
2020-03-30,,Mali,25,2
2020-03-30,,Saint Kitts and Nevis,7,0
2020-03-30,Northwest Territories,Canada,1,0
2020-03-30,Yukon,Canada,4,0
2020-03-30,,Kosovo,94,1
2020-03-30,,Burma,14,0
2020-03-30,Anguilla,United Kingdom,2,0
2020-03-30,British Virgin Islands,United Kingdom,2,0
2020-03-30,Turks and Caicos Islands,United Kingdom,5,0
2020-03-30,,MS Zaandam,2,0
2020-03-30,,Botswana,3,0
2020-03-30,,Burundi,0,0
2020-03-30,,Sierra Leone,0,0
